Order ID,Customer ID,Order Date,Category,Region,Sales Amount
ORD_003206,CUST_0390,2023-05-04,Home,East,3964.12
ORD_003207,CUST_0390,2024-10-19,Home,North,9546.39
ORD_003208,CUST_0390,2023-10-04,Home,South,6330.9
ORD_003209,CUST_0390,2024-01-29,Grocery,West,8483.89
ORD_003210,CUST_0390,2024-10-25,Grocery,South,6267.07
ORD_003211,CUST_0391,2023-06-09,Electronics,East,6528.9
ORD_003212,CUST_0391,2023-06-15,Grocery,South,10792.17
ORD_003213,CUST_0392,2023-01-17,Fashion,South,9007.61
ORD_003214,CUST_0392,2023-03-09,Grocery,South,7388.65
ORD_003215,CUST_0392,2023-05-13,Home,North,5718.3
ORD_003216,CUST_0392,2024-03-05,Home,West,8241.96
ORD_003217,CUST_0392,2023-11-04,Fashion,North,954.74
ORD_003218,CUST_0393,2023-06-01,Fashion,South,11875.33
ORD_003219,CUST_0393,2023-04-12,Fashion,West,9697.78
ORD_003220,CUST_0393,2024-08-29,Home,North,9792.38
ORD_003221,CUST_0393,2024-03-21,Home,East,10013.61
ORD_003222,CUST_0393,2023-08-17,Grocery,North,5114.7
ORD_003223,CUST_0393,2023-05-05,Home,North,8575.41
ORD_003224,CUST_0394,2024-02-06,Fashion,North,8256.11
ORD_003225,CUST_0394,2024-04-06,Home,North,2414.97
ORD_003226,CUST_0394,2023-10-02,Home,East,6857.38
ORD_003227,CUST_0394,2023-07-25,Home,West,11674.32
ORD_003228,CUST_0394,2023-02-09,Electronics,North,9219.71
ORD_003229,CUST_0394,2023-09-30,Electronics,South,9059.54
ORD_003230,CUST_0394,2023-04-03,Home,West,624.25
ORD_003231,CUST_0395,2023-07-12,Fashion,North,10243.19
ORD_003232,CUST_0395,2024-08-07,Electronics,South,14880.79
ORD_003233,CUST_0395,2024-02-19,Electronics,North,5007.04
ORD_003234,CUST_0395,2023-04-28,Electronics,North,12560.49
ORD_003235,CUST_0396,2024-06-05,Grocery,West,11212.28
ORD_003236,CUST_0396,2023-10-11,Home,West,10338.94
ORD_003237,CUST_0396,2024-01-12,Electronics,South,14211.63
ORD_003238,CUST_0396,2024-09-29,Grocery,West,9189.76
ORD_003239,CUST_0396,2023-05-14,Home,South,14026.27
ORD_003240,CUST_0397,2024-09-13,Fashion,North,8545.57
ORD_003241,CUST_0397,2024-01-05,Electronics,North,554.63
ORD_003242,CUST_0397,2024-08-01,Grocery,West,9149.48
ORD_003243,CUST_0397,2024-01-17,Fashion,West,7045.63
ORD_003244,CUST_0397,2023-03-27,Fashion,West,11953.34
ORD_003245,CUST_0397,2024-04-04,Home,South,8224.32
ORD_003246,CUST_0398,2024-06-28,Home,East,11183.84
ORD_003247,CUST_0398,2024-10-20,Fashion,East,2277.46
ORD_003248,CUST_0398,2023-01-11,Home,East,7084.4
ORD_003249,CUST_0398,2024-08-04,Fashion,West,5824.02
ORD_003250,CUST_0398,2023-09-13,Fashion,West,1957.69
ORD_003251,CUST_0399,2024-10-28,Home,North,7028.85
ORD_003252,CUST_0399,2023-10-04,Electronics,South,4961.0
ORD_003253,CUST_0399,2023-08-24,Home,West,9686.26
ORD_003254,CUST_0399,2023-01-13,Grocery,East,4910.25
ORD_003255,CUST_0399,2023-12-08,Grocery,South,5244.71
ORD_003256,CUST_0399,2023-02-04,Home,South,2951.34
ORD_003257,CUST_0399,2024-07-12,Electronics,West,2380.74
ORD_003258,CUST_0399,2023-08-02,Grocery,North,7850.49
ORD_003259,CUST_0399,2024-02-16,Grocery,South,9682.61
ORD_003260,CUST_0399,2024-02-09,Home,North,1148.9
ORD_003261,CUST_0399,2024-05-08,Grocery,West,4561.94
ORD_003262,CUST_0399,2024-10-19,Home,South,4693.08
ORD_003263,CUST_0399,2023-06-08,Fashion,West,8067.32
ORD_003264,CUST_0400,2024-07-21,Home,South,12467.16
ORD_003265,CUST_0400,2024-09-08,Fashion,North,14054.59
ORD_003266,CUST_0400,2023-05-12,Electronics,West,9833.35
ORD_003267,CUST_0400,2024-07-13,Home,West,7276.68
ORD_003268,CUST_0400,2023-09-05,Grocery,West,12030.64
ORD_003269,CUST_0400,2023-09-30,Electronics,South,7275.67
ORD_003270,CUST_0400,2024-09-14,Electronics,North,6949.68
ORD_003271,CUST_0400,2023-12-15,Fashion,North,9633.85
ORD_003272,CUST_0401,2023-03-08,Grocery,East,7824.9
ORD_003273,CUST_0401,2023-10-31,Electronics,South,2514.92
ORD_003274,CUST_0401,2024-04-28,Fashion,South,11110.75
ORD_003275,CUST_0401,2024-07-01,Electronics,East,5594.66
ORD_003276,CUST_0401,2024-02-21,Home,North,5572.99
ORD_003277,CUST_0401,2023-06-08,Grocery,North,5833.78
ORD_003278,CUST_0401,2023-05-29,Home,West,1949.01
ORD_003279,CUST_0402,2023-12-03,Grocery,East,1577.81
ORD_003280,CUST_0402,2023-01-08,Home,South,12732.01
ORD_003281,CUST_0402,2024-03-18,Fashion,South,13616.78
ORD_003282,CUST_0402,2024-06-22,Grocery,East,5968.12
ORD_003283,CUST_0402,2024-10-19,Electronics,East,8186.68
ORD_003284,CUST_0402,2023-04-01,Home,North,5851.31
ORD_003285,CUST_0402,2023-09-29,Electronics,West,3025.67
ORD_003286,CUST_0402,2023-01-05,Fashion,South,10581.47
ORD_003287,CUST_0402,2024-08-16,Grocery,West,10561.27
ORD_003288,CUST_0403,2024-08-23,Home,East,2129.55
ORD_003289,CUST_0403,2023-05-17,Fashion,West,13208.1
ORD_003290,CUST_0403,2024-05-18,Electronics,South,1634.51
ORD_003291,CUST_0403,2023-05-11,Fashion,North,12614.55
ORD_003292,CUST_0403,2023-08-06,Home,South,12888.02
ORD_003293,CUST_0403,2023-06-20,Electronics,South,8041.2
ORD_003294,CUST_0403,2024-04-19,Grocery,North,6579.11
ORD_003295,CUST_0403,2024-09-03,Home,West,4630.36
ORD_003296,CUST_0403,2023-05-09,Grocery,South,8204.3
ORD_003297,CUST_0403,2023-02-26,Fashion,North,11974.61
ORD_003298,CUST_0403,2023-06-30,Home,West,11821.39
ORD_003299,CUST_0403,2023-09-03,Home,South,1225.94
ORD_003300,CUST_0404,2023-07-23,Grocery,North,7201.04
ORD_003301,CUST_0404,2024-06-03,Grocery,North,14262.13
ORD_003302,CUST_0404,2023-10-09,Electronics,East,3913.41
ORD_003303,CUST_0404,2023-02-12,Grocery,West,5981.45
ORD_003304,CUST_0404,2023-04-20,Electronics,South,634.16
ORD_003305,CUST_0404,2023-07-29,Electronics,West,7580.86
ORD_003306,CUST_0404,2023-02-18,Home,East,10460.45
ORD_003307,CUST_0404,2023-04-25,Grocery,East,8618.45
ORD_003308,CUST_0404,2023-06-04,Electronics,East,2923.45
ORD_003309,CUST_0404,2024-10-10,Fashion,South,3867.96
ORD_003310,CUST_0404,2024-05-17,Electronics,West,3383.01
ORD_003311,CUST_0404,2023-03-12,Fashion,West,2781.99
ORD_003312,CUST_0404,2024-06-02,Electronics,West,11432.1
ORD_003313,CUST_0404,2023-12-02,Fashion,East,7283.13
ORD_003314,CUST_0405,2023-09-26,Electronics,West,4638.38
ORD_003315,CUST_0405,2023-01-03,Home,West,6769.75
ORD_003316,CUST_0405,2023-01-16,Fashion,North,12431.88
ORD_003317,CUST_0405,2024-08-28,Grocery,East,10666.55
ORD_003318,CUST_0405,2023-12-24,Grocery,South,4813.64
ORD_003319,CUST_0405,2024-10-07,Electronics,South,11020.74
ORD_003320,CUST_0405,2023-05-13,Home,West,513.13
ORD_003321,CUST_0405,2023-11-08,Home,West,2982.18
ORD_003322,CUST_0405,2024-04-26,Fashion,East,3943.98
ORD_003323,CUST_0405,2024-06-27,Grocery,South,7400.64
ORD_003324,CUST_0405,2023-11-01,Grocery,West,14573.31
ORD_003325,CUST_0405,2023-09-26,Fashion,South,5186.31
ORD_003326,CUST_0405,2024-02-18,Home,North,7003.87
ORD_003327,CUST_0405,2023-01-25,Home,South,2622.41
ORD_003328,CUST_0406,2023-04-30,Electronics,West,11166.82
ORD_003329,CUST_0406,2023-09-10,Home,South,12291.14
ORD_003330,CUST_0406,2023-03-01,Electronics,South,13923.93
ORD_003331,CUST_0406,2023-09-23,Home,North,7926.46
ORD_003332,CUST_0406,2024-02-13,Grocery,West,7243.01
ORD_003333,CUST_0406,2023-01-31,Home,West,13317.97
ORD_003334,CUST_0406,2023-01-21,Grocery,West,13813.8
ORD_003335,CUST_0406,2024-08-15,Home,North,14693.41
ORD_003336,CUST_0406,2023-10-16,Grocery,North,4559.09
ORD_003337,CUST_0406,2024-06-26,Electronics,South,2127.5
ORD_003338,CUST_0406,2024-05-12,Home,West,9405.66
ORD_003339,CUST_0406,2024-04-18,Electronics,West,13539.13
ORD_003340,CUST_0407,2024-01-02,Electronics,North,3098.11
ORD_003341,CUST_0407,2024-04-09,Grocery,South,7231.95
ORD_003342,CUST_0407,2023-07-18,Grocery,South,6701.53
ORD_003343,CUST_0407,2024-05-14,Grocery,South,3613.66
ORD_003344,CUST_0407,2023-01-16,Electronics,East,11172.25
ORD_003345,CUST_0407,2023-10-23,Home,South,13970.8
ORD_003346,CUST_0407,2024-05-25,Electronics,South,7223.3
ORD_003347,CUST_0407,2023-08-27,Grocery,South,9330.49
ORD_003348,CUST_0408,2023-03-18,Electronics,West,4503.25
ORD_003349,CUST_0408,2023-02-17,Fashion,South,4185.58
ORD_003350,CUST_0408,2023-03-23,Electronics,West,14508.45
ORD_003351,CUST_0408,2023-07-28,Home,East,4626.85
ORD_003352,CUST_0408,2024-03-20,Fashion,West,7235.43
ORD_003353,CUST_0408,2024-08-18,Home,West,2999.66
ORD_003354,CUST_0408,2024-06-05,Electronics,North,11076.68
ORD_003355,CUST_0409,2023-09-11,Grocery,North,989.94
ORD_003356,CUST_0409,2023-06-29,Grocery,North,3207.63
ORD_003357,CUST_0409,2024-05-07,Home,East,5545.55
ORD_003358,CUST_0409,2024-10-30,Home,South,5344.98
ORD_003359,CUST_0409,2023-02-04,Grocery,North,2611.62
ORD_003360,CUST_0409,2023-03-16,Fashion,South,7318.61
ORD_003361,CUST_0409,2023-10-16,Home,East,2177.29
ORD_003362,CUST_0409,2024-01-06,Grocery,East,11133.74
ORD_003363,CUST_0409,2024-08-09,Fashion,South,9856.53
ORD_003364,CUST_0409,2023-11-25,Electronics,North,2050.34
ORD_003365,CUST_0409,2024-08-12,Fashion,South,10607.82
ORD_003366,CUST_0410,2023-11-10,Electronics,South,5997.83
ORD_003367,CUST_0410,2024-08-13,Home,South,9502.07
ORD_003368,CUST_0410,2023-07-31,Fashion,West,7694.55
ORD_003369,CUST_0410,2024-06-03,Grocery,East,6331.27
ORD_003370,CUST_0410,2023-06-08,Grocery,East,1391.83
ORD_003371,CUST_0410,2023-09-25,Grocery,West,6012.18
ORD_003372,CUST_0411,2023-12-28,Electronics,West,8440.37
ORD_003373,CUST_0411,2023-05-26,Electronics,East,2442.15
ORD_003374,CUST_0411,2023-07-28,Fashion,South,12160.94
ORD_003375,CUST_0411,2023-10-13,Home,East,6395.23
ORD_003376,CUST_0411,2023-01-10,Fashion,West,11969.56
ORD_003377,CUST_0411,2023-07-05,Fashion,South,2353.82
ORD_003378,CUST_0411,2024-07-27,Home,South,6254.88
ORD_003379,CUST_0412,2024-01-01,Grocery,South,827.76
ORD_003380,CUST_0412,2023-10-13,Home,South,2712.33
ORD_003381,CUST_0412,2024-01-13,Home,North,7279.39
ORD_003382,CUST_0412,2024-10-22,Electronics,West,7017.5
ORD_003383,CUST_0412,2024-01-11,Grocery,North,12828.88
ORD_003384,CUST_0412,2024-09-10,Electronics,South,4711.94
ORD_003385,CUST_0412,2024-10-14,Fashion,North,13860.79
ORD_003386,CUST_0412,2023-03-17,Home,North,4541.96
ORD_003387,CUST_0412,2023-01-09,Grocery,West,13808.79
ORD_003388,CUST_0412,2023-07-15,Electronics,East,8658.29
ORD_003389,CUST_0412,2024-09-21,Grocery,South,6693.42
ORD_003390,CUST_0412,2023-10-17,Electronics,East,14920.62
ORD_003391,CUST_0412,2023-03-02,Home,East,12730.45
ORD_003392,CUST_0412,2024-01-24,Fashion,East,4775.55
ORD_003393,CUST_0413,2024-08-21,Grocery,West,12578.24
ORD_003394,CUST_0413,2024-04-02,Electronics,East,5110.42
ORD_003395,CUST_0413,2024-08-01,Electronics,East,7913.82
ORD_003396,CUST_0413,2024-03-28,Home,South,7439.46
ORD_003397,CUST_0413,2023-09-16,Grocery,North,13865.94
ORD_003398,CUST_0413,2024-03-01,Grocery,South,13580.77
ORD_003399,CUST_0413,2023-06-27,Grocery,South,13994.61
ORD_003400,CUST_0413,2023-10-07,Fashion,North,6305.16
ORD_003401,CUST_0413,2023-12-10,Home,East,5707.85
ORD_003402,CUST_0413,2023-01-17,Home,South,2211.79
ORD_003403,CUST_0413,2023-10-23,Fashion,North,6473.91
ORD_003404,CUST_0413,2023-07-21,Electronics,West,6194.14
ORD_003405,CUST_0413,2023-07-13,Grocery,East,7968.72
ORD_003406,CUST_0413,2023-05-29,Grocery,North,9918.22
ORD_003407,CUST_0414,2023-01-21,Home,South,5222.76
ORD_003408,CUST_0414,2023-08-16,Electronics,North,1582.59
ORD_003409,CUST_0414,2024-01-11,Fashion,West,799.33
ORD_003410,CUST_0414,2023-05-10,Grocery,South,7204.16
ORD_003411,CUST_0414,2024-09-11,Home,South,4218.44
ORD_003412,CUST_0414,2024-02-18,Electronics,South,4484.46
ORD_003413,CUST_0414,2023-03-12,Grocery,South,10067.4
ORD_003414,CUST_0415,2023-11-30,Grocery,West,8083.23
ORD_003415,CUST_0415,2024-02-14,Grocery,East,6312.26
ORD_003416,CUST_0415,2023-01-03,Grocery,North,3395.44
ORD_003417,CUST_0416,2023-02-21,Home,South,14153.71
ORD_003418,CUST_0416,2024-01-11,Fashion,South,7749.67
ORD_003419,CUST_0416,2024-01-30,Fashion,South,3659.61
ORD_003420,CUST_0416,2023-05-22,Electronics,South,6615.45
ORD_003421,CUST_0416,2023-03-27,Fashion,North,7445.41
ORD_003422,CUST_0417,2023-11-03,Electronics,North,8020.26
ORD_003423,CUST_0417,2024-07-01,Home,North,4279.19
ORD_003424,CUST_0417,2023-11-23,Electronics,South,5383.88
ORD_003425,CUST_0417,2023-12-22,Home,North,8841.55
ORD_003426,CUST_0417,2024-01-30,Home,West,7134.75
ORD_003427,CUST_0417,2023-10-27,Grocery,East,12709.35
ORD_003428,CUST_0417,2024-06-09,Home,South,12661.22
ORD_003429,CUST_0418,2024-06-13,Electronics,East,6232.67
ORD_003430,CUST_0418,2024-08-14,Grocery,West,6665.25
ORD_003431,CUST_0418,2023-08-03,Home,West,8006.34
ORD_003432,CUST_0418,2024-04-29,Electronics,West,10060.99
ORD_003433,CUST_0419,2023-11-30,Home,South,7631.92
ORD_003434,CUST_0419,2024-05-25,Home,East,3713.89
ORD_003435,CUST_0419,2024-01-18,Home,East,4019.37
ORD_003436,CUST_0419,2023-07-18,Electronics,North,3362.35
ORD_003437,CUST_0419,2023-11-28,Electronics,North,13916.34
ORD_003438,CUST_0419,2023-06-14,Grocery,North,14577.39
ORD_003439,CUST_0419,2023-08-30,Electronics,East,13326.29
ORD_003440,CUST_0420,2024-06-03,Grocery,East,7958.86
ORD_003441,CUST_0420,2024-04-24,Fashion,East,1005.76
ORD_003442,CUST_0420,2023-05-14,Home,East,2045.11
ORD_003443,CUST_0420,2023-12-21,Electronics,West,1098.13
ORD_003444,CUST_0420,2024-08-06,Home,North,1257.56
ORD_003445,CUST_0420,2024-05-12,Fashion,West,10053.57
ORD_003446,CUST_0420,2024-09-16,Electronics,East,979.26
ORD_003447,CUST_0420,2023-04-17,Electronics,North,1642.86
ORD_003448,CUST_0420,2023-10-17,Home,North,8976.36
ORD_003449,CUST_0420,2024-09-20,Home,North,7577.41
ORD_003450,CUST_0420,2024-09-23,Home,South,13099.8
ORD_003451,CUST_0420,2023-05-27,Home,North,5247.89
ORD_003452,CUST_0421,2023-11-17,Home,South,10299.27
ORD_003453,CUST_0421,2023-07-20,Home,North,11950.27
ORD_003454,CUST_0421,2023-08-10,Grocery,East,9565.57
ORD_003455,CUST_0421,2023-06-01,Home,South,8237.05
ORD_003456,CUST_0422,2024-05-18,Fashion,North,10603.53
ORD_003457,CUST_0422,2023-05-22,Home,North,7175.6
ORD_003458,CUST_0422,2024-08-06,Home,South,5618.57
ORD_003459,CUST_0422,2024-06-22,Home,North,11393.46
ORD_003460,CUST_0422,2024-10-01,Fashion,South,3376.95
ORD_003461,CUST_0423,2024-10-30,Fashion,West,6271.09
ORD_003462,CUST_0423,2023-04-26,Electronics,West,675.81
ORD_003463,CUST_0423,2024-03-10,Grocery,East,10922.72
ORD_003464,CUST_0423,2024-06-13,Electronics,South,13788.12
ORD_003465,CUST_0424,2023-09-26,Home,West,12955.3
ORD_003466,CUST_0424,2024-02-04,Fashion,South,4763.58
ORD_003467,CUST_0424,2024-05-17,Electronics,East,2173.3
ORD_003468,CUST_0424,2023-03-27,Electronics,North,12795.59
ORD_003469,CUST_0424,2023-11-16,Home,East,9070.88
ORD_003470,CUST_0425,2023-03-12,Grocery,South,13013.92
ORD_003471,CUST_0425,2024-10-27,Fashion,North,1638.64
ORD_003472,CUST_0425,2024-10-13,Home,East,5315.07
ORD_003473,CUST_0426,2024-05-19,Fashion,North,3363.55
ORD_003474,CUST_0426,2023-09-01,Electronics,North,3031.47
ORD_003475,CUST_0426,2024-04-18,Home,South,7994.13
ORD_003476,CUST_0426,2024-01-17,Grocery,South,3543.04
ORD_003477,CUST_0426,2023-04-13,Fashion,West,1789.48
ORD_003478,CUST_0426,2024-05-03,Electronics,West,5897.56
ORD_003479,CUST_0426,2023-02-06,Electronics,West,8544.7
ORD_003480,CUST_0427,2023-04-14,Fashion,East,14483.64
ORD_003481,CUST_0427,2023-02-03,Home,West,10854.91
ORD_003482,CUST_0428,2024-04-18,Fashion,North,10357.36
ORD_003483,CUST_0428,2023-01-31,Home,North,1103.14
ORD_003484,CUST_0428,2023-03-04,Home,North,5908.6
ORD_003485,CUST_0428,2024-07-13,Grocery,West,8596.57
ORD_003486,CUST_0428,2023-03-28,Electronics,West,6176.46
ORD_003487,CUST_0428,2023-10-31,Fashion,North,503.49
ORD_003488,CUST_0428,2023-03-02,Home,South,941.14
ORD_003489,CUST_0428,2024-01-31,Home,East,13668.75
ORD_003490,CUST_0428,2023-11-30,Fashion,West,9292.94
ORD_003491,CUST_0428,2024-02-15,Electronics,South,14107.79
ORD_003492,CUST_0428,2023-10-11,Fashion,West,3574.4
ORD_003493,CUST_0428,2024-04-10,Grocery,East,6792.06
ORD_003494,CUST_0428,2023-03-21,Home,North,13113.64
ORD_003495,CUST_0428,2023-03-18,Home,North,9404.32
ORD_003496,CUST_0429,2023-08-15,Electronics,East,3798.0
ORD_003497,CUST_0429,2024-06-11,Grocery,West,4900.9
ORD_003498,CUST_0429,2024-10-29,Grocery,South,7355.5
ORD_003499,CUST_0429,2023-12-20,Electronics,West,13180.33
ORD_003500,CUST_0429,2024-09-14,Electronics,South,14109.49
ORD_003501,CUST_0429,2023-01-01,Electronics,West,676.61
ORD_003502,CUST_0429,2024-07-06,Home,North,4695.61
ORD_003503,CUST_0429,2024-07-13,Grocery,West,5297.86
ORD_003504,CUST_0429,2024-02-24,Fashion,South,7915.83
ORD_003505,CUST_0429,2024-09-11,Fashion,North,7930.21
ORD_003506,CUST_0429,2023-06-10,Fashion,East,6113.39
ORD_003507,CUST_0430,2024-08-26,Grocery,North,11979.88
ORD_003508,CUST_0430,2024-01-11,Grocery,North,11906.67
ORD_003509,CUST_0430,2024-08-09,Grocery,South,12933.54
ORD_003510,CUST_0430,2023-07-21,Home,South,5755.26
ORD_003511,CUST_0430,2024-03-20,Electronics,North,9195.93
ORD_003512,CUST_0431,2023-11-13,Fashion,East,12558.18
ORD_003513,CUST_0431,2024-09-17,Grocery,East,11376.34
ORD_003514,CUST_0431,2023-03-16,Grocery,West,7316.39
ORD_003515,CUST_0432,2024-04-15,Home,South,13692.44
ORD_003516,CUST_0432,2024-06-14,Grocery,South,8594.36
ORD_003517,CUST_0432,2024-02-27,Home,East,4754.15
ORD_003518,CUST_0433,2023-05-01,Home,North,14227.26
ORD_003519,CUST_0433,2024-02-23,Electronics,North,3648.54
ORD_003520,CUST_0433,2023-12-16,Grocery,West,5327.23
ORD_003521,CUST_0433,2024-10-18,Electronics,West,9305.37
ORD_003522,CUST_0433,2023-02-11,Grocery,East,13052.66
ORD_003523,CUST_0433,2024-01-02,Electronics,South,9836.08
ORD_003524,CUST_0433,2023-01-29,Home,West,11512.56
ORD_003525,CUST_0433,2023-01-14,Grocery,South,11070.99
ORD_003526,CUST_0434,2023-10-29,Fashion,South,9259.58
ORD_003527,CUST_0434,2023-09-24,Grocery,West,14077.03
ORD_003528,CUST_0434,2024-01-30,Home,West,674.91
ORD_003529,CUST_0434,2023-04-30,Grocery,East,10683.91
ORD_003530,CUST_0434,2023-09-03,Electronics,East,8901.01
ORD_003531,CUST_0434,2024-07-21,Grocery,South,4418.61
ORD_003532,CUST_0434,2023-02-07,Electronics,North,14645.76
ORD_003533,CUST_0434,2023-09-02,Fashion,North,14074.15
ORD_003534,CUST_0434,2023-01-21,Fashion,West,3517.59
ORD_003535,CUST_0435,2024-08-31,Electronics,East,4844.09
ORD_003536,CUST_0435,2023-10-13,Grocery,West,7304.7
ORD_003537,CUST_0435,2023-01-08,Fashion,West,5832.91
ORD_003538,CUST_0435,2023-07-08,Grocery,West,9819.82
ORD_003539,CUST_0435,2023-03-22,Electronics,West,13330.67
ORD_003540,CUST_0435,2023-04-18,Grocery,North,7253.67
ORD_003541,CUST_0436,2023-06-01,Fashion,West,12407.4
ORD_003542,CUST_0436,2023-06-13,Grocery,North,8285.39
ORD_003543,CUST_0436,2023-10-17,Fashion,West,2261.24
ORD_003544,CUST_0436,2024-01-13,Fashion,West,10690.47
ORD_003545,CUST_0436,2024-09-12,Electronics,North,4027.46
ORD_003546,CUST_0437,2023-09-26,Electronics,North,3286.5
ORD_003547,CUST_0437,2023-01-20,Fashion,South,5386.54
ORD_003548,CUST_0437,2024-07-31,Grocery,East,8085.39
ORD_003549,CUST_0437,2024-05-17,Fashion,East,8885.18
ORD_003550,CUST_0437,2023-05-27,Grocery,North,13677.95
ORD_003551,CUST_0438,2023-01-24,Grocery,West,5546.44
ORD_003552,CUST_0438,2023-09-28,Home,North,14689.39
ORD_003553,CUST_0438,2023-04-05,Home,North,6535.78
ORD_003554,CUST_0438,2023-05-22,Grocery,North,4887.59
ORD_003555,CUST_0438,2023-03-22,Home,North,8217.56
ORD_003556,CUST_0438,2023-10-01,Grocery,South,7587.3
ORD_003557,CUST_0438,2023-10-03,Grocery,North,3563.63
ORD_003558,CUST_0438,2024-04-09,Home,South,5445.99
ORD_003559,CUST_0438,2023-07-27,Grocery,North,10290.25
ORD_003560,CUST_0438,2023-10-23,Fashion,North,7206.11
ORD_003561,CUST_0439,2024-10-20,Fashion,North,10403.77
ORD_003562,CUST_0439,2023-08-10,Fashion,West,720.59
ORD_003563,CUST_0439,2023-01-15,Grocery,North,2609.63
ORD_003564,CUST_0439,2024-09-24,Fashion,South,725.66
ORD_003565,CUST_0439,2023-03-19,Electronics,West,6804.62
ORD_003566,CUST_0439,2023-11-18,Fashion,West,2059.64
ORD_003567,CUST_0439,2023-08-29,Grocery,West,2287.93
ORD_003568,CUST_0439,2023-01-18,Home,West,9565.65
ORD_003569,CUST_0439,2024-03-29,Home,West,10340.42
ORD_003570,CUST_0439,2024-03-18,Grocery,West,4957.77
ORD_003571,CUST_0439,2023-10-04,Electronics,South,13767.97
ORD_003572,CUST_0439,2024-02-28,Electronics,West,5867.14
ORD_003573,CUST_0439,2024-04-20,Home,South,13464.56
ORD_003574,CUST_0439,2023-01-27,Fashion,East,12893.82
ORD_003575,CUST_0440,2023-10-04,Home,West,12035.94
ORD_003576,CUST_0440,2024-06-13,Electronics,West,3822.19
ORD_003577,CUST_0440,2023-10-22,Home,East,13570.3
ORD_003578,CUST_0440,2023-02-22,Electronics,East,8526.2
ORD_003579,CUST_0440,2024-03-07,Grocery,South,7377.72
ORD_003580,CUST_0441,2024-01-14,Fashion,North,8023.9
ORD_003581,CUST_0441,2023-06-26,Grocery,North,7940.55
ORD_003582,CUST_0441,2023-02-21,Fashion,South,3172.8
ORD_003583,CUST_0441,2023-03-20,Electronics,East,11558.46
ORD_003584,CUST_0441,2024-01-20,Fashion,East,9586.33
ORD_003585,CUST_0441,2024-07-29,Home,South,10350.09
ORD_003586,CUST_0441,2023-01-08,Grocery,South,6124.53
ORD_003587,CUST_0442,2024-01-09,Fashion,North,4867.77
ORD_003588,CUST_0442,2023-08-20,Home,South,13385.32
ORD_003589,CUST_0442,2023-02-08,Home,North,13974.57
ORD_003590,CUST_0442,2023-02-16,Electronics,North,11558.48
ORD_003591,CUST_0442,2023-02-05,Grocery,East,3895.82
ORD_003592,CUST_0442,2023-04-05,Grocery,East,2995.45
ORD_003593,CUST_0442,2023-12-27,Home,East,5161.21
ORD_003594,CUST_0442,2024-06-08,Electronics,West,3475.15
ORD_003595,CUST_0443,2023-08-19,Grocery,North,9526.48
ORD_003596,CUST_0443,2023-08-27,Electronics,West,8357.26
ORD_003597,CUST_0443,2023-09-10,Fashion,East,10344.71
ORD_003598,CUST_0443,2024-03-11,Grocery,North,14492.96
ORD_003599,CUST_0443,2024-07-14,Electronics,West,767.62
ORD_003600,CUST_0443,2024-02-26,Electronics,South,10748.46
ORD_003601,CUST_0443,2023-10-30,Grocery,South,3309.21
ORD_003602,CUST_0443,2023-03-13,Home,West,7932.57
ORD_003603,CUST_0443,2023-09-20,Electronics,West,12977.42
ORD_003604,CUST_0443,2023-08-10,Grocery,East,12093.89
ORD_003605,CUST_0443,2023-03-18,Electronics,West,11709.81
ORD_003606,CUST_0443,2023-03-03,Fashion,West,12555.54
ORD_003607,CUST_0444,2024-01-26,Electronics,North,788.57
ORD_003608,CUST_0444,2024-03-03,Fashion,North,4167.22
ORD_003609,CUST_0444,2024-09-09,Electronics,West,6341.9
ORD_003610,CUST_0444,2023-04-17,Home,North,670.59
ORD_003611,CUST_0444,2024-07-01,Home,South,7770.25
ORD_003612,CUST_0444,2024-10-20,Grocery,East,1718.02
ORD_003613,CUST_0444,2023-09-19,Home,North,10361.59
ORD_003614,CUST_0444,2023-06-08,Electronics,North,14163.85
ORD_003615,CUST_0444,2023-09-22,Fashion,West,1108.6
ORD_003616,CUST_0444,2024-04-12,Grocery,North,6270.32
ORD_003617,CUST_0444,2023-07-21,Fashion,West,7044.38
ORD_003618,CUST_0444,2023-06-04,Home,East,6768.84
ORD_003619,CUST_0445,2024-03-17,Electronics,South,9254.04
ORD_003620,CUST_0445,2024-10-06,Fashion,West,8982.38
ORD_003621,CUST_0445,2024-10-28,Fashion,East,7110.06
ORD_003622,CUST_0445,2023-01-28,Fashion,West,10174.59
ORD_003623,CUST_0445,2024-04-19,Electronics,North,10841.68
ORD_003624,CUST_0445,2024-09-19,Fashion,East,14355.01
ORD_003625,CUST_0446,2024-08-21,Electronics,East,11846.42
ORD_003626,CUST_0446,2023-09-24,Electronics,West,2738.25
ORD_003627,CUST_0446,2024-02-19,Fashion,East,11208.02
ORD_003628,CUST_0446,2024-10-07,Grocery,West,4549.35
ORD_003629,CUST_0446,2023-09-24,Fashion,South,1625.66
ORD_003630,CUST_0446,2023-11-29,Electronics,South,551.87
ORD_003631,CUST_0446,2024-03-25,Grocery,West,562.99
ORD_003632,CUST_0447,2024-05-06,Electronics,North,4180.07
ORD_003633,CUST_0447,2024-08-16,Home,North,11904.96
ORD_003634,CUST_0447,2023-01-09,Home,East,1364.57
ORD_003635,CUST_0447,2024-05-11,Electronics,West,4859.99
ORD_003636,CUST_0447,2024-07-13,Home,North,4706.34
